Product_name,Product_Description,Specifications,Average_Review,Total_Review_and_ratings,original_price,selling_price,Product_URL
"Infinix Smart 3 Plus (Sapphire Cyan, 32 GB)","Infinix Smart 3 Plus (Sapphire Cyan, 32 GB)4.217,511 Ratings & 2,699 Reviews2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera3500 mAh Li-ion Polymer BatteryMediaTek A22 Quad Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera3500 mAh Li-ion Polymer BatteryMediaTek A22 Quad Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,"17,511 Ratings ","7,999","6,999",https://www.flipkart.com/infinix-smart-3-plus-sapphire-cyan-32-gb/p/itmffnu4txbsjzem?pid=MOBFFNU4JG5YHMFG&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFFNU4JG5YHMFGFH6JJZ&fm=organic&iid=9d92b588-8c16-4540-848c-6b492333182c.MOBFFNU4JG5YHMFG.SEARCH&qH=a5594894156db043
"Redmi Note 6 Pro (Red, 64 GB)","Redmi Note 6 Pro (Red, 64 GB)4.55,29,229 Ratings & 47,606 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"5,29,229 Ratings ","15,999","11,999",https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmfb2fbgfzgf5cs?pid=MOBFAJB4DZJRGMGV&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFAJB4DZJRGMGVCCZVN0&fm=organic&iid=118e71c5-b58e-4e02-a9c1-3041bab2c7bd.MOBFAJB4DZJRGMGV.SEARCH&qH=a5594894156db043
"Infinix S4 (Space Gray, 32 GB)","Infinix S4 (Space Gray, 32 GB)4.24,450 Ratings & 716 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera4000 mAh Battery2.0 GHz Helio P22 64-bit Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera4000 mAh Battery2.0 GHz Helio P22 64-bit Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,"4,450 Ratings ","9,999","8,999",https://www.flipkart.com/infinix-s4-space-gray-32-gb/p/itmfgju8hzamxzxx?pid=MOBFGJU8V3JMCZ5Z&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFGJU8V3JMCZ5ZWBXFD1&fm=organic&iid=d2d4464d-2f8e-43ef-b4ac-e90e1d75048d.MOBFGJU8V3JMCZ5Z.SEARCH&qH=a5594894156db043
"Honor 9N (Sapphire Blue, 64 GB)","Honor 9N (Sapphire Blue, 64 GB)4.31,65,157 Ratings & 16,759 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,"1,65,157 Ratings ","15,999","8,999",https://www.flipkart.com/honor-9n-sapphire-blue-64-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARU2TTTXBG&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF6NARU2TTTXBG35MWZK&fm=organic&iid=dda4d64d-26fb-4466-aa73-39265b4e7872.MOBF6NARU2TTTXBG.SEARCH&qH=a5594894156db043
"Honor 9 Lite (Sapphire Blue, 32 GB)","Honor 9 Lite (Sapphire Blue, 32 GB)4.34,37,857 Ratings & 65,058 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) FHD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) FHD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,"4,37,857 Ratings ","13,999","7,999",https://www.flipkart.com/honor-9-lite-sapphire-blue-32-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGAKHCWDWR&srno=s_2_26&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFF5ZGAKHCWDWRLQEAXD&fm=organic&iid=a05fab10-f6ce-4409-b5df-de797e6308e8.MOBFF5ZGAKHCWDWR.SEARCH&qH=a5594894156db043
"Vivo Y91 (Nebula Purple, 32 GB)","Vivo Y91 (Nebula Purple, 32 GB)4.4287 Ratings & 21 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 8MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,287 Ratings ,"10,990","9,990",https://www.flipkart.com/vivo-y91-nebula-purple-32-gb/p/itmfgpgks4fzr5z3?pid=MOBFGPGJXMGZQYKN&srno=s_2_27&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFGPGJXMGZQYKNG1TQUN&fm=organic&iid=2e263ceb-fd7b-4bbd-94c0-3ee44166620b.MOBFGPGJXMGZQYKN.SEARCH&qH=a5594894156db043
"Honor 7S (Blue, 16 GB)","Honor 7S (Blue, 16 GB)4.11,15,828 Ratings & 9,894 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) Display13MP Rear Camera | 5MP Front Camera3020 mAh BatteryMediatek MT6739 Cortex A53 Processor12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) Display13MP Rear Camera | 5MP Front Camera3020 mAh BatteryMediatek MT6739 Cortex A53 Processor12 Months on Handset, 6 Months on Battery, 6 Months on Charger & 3 Months on Data Cable",4.1,"1,15,828 Ratings ","8,999","5,499",https://www.flipkart.com/honor-7s-blue-16-gb/p/itmf8yjqhu3jwhwc?pid=MOBF8DF2XUVPK4WG&srno=s_2_28&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF8DF2XUVPK4WG4IXCG2&fm=organic&iid=93d151c7-5984-4ac8-bf0e-848e05d9e8e1.MOBF8DF2XUVPK4WG.SEARCH&qH=a5594894156db043
"OPPO F11 (Marble Green, 128 GB)","OPPO F11 (Marble Green, 128 GB)4.52,146 Ratings & 307 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"2,146 Ratings ","21,990","17,990",https://www.flipkart.com/oppo-f11-marble-green-128-gb/p/itmfgb8ft4kfgfe6?pid=MOBFGB8FFMZDKSBF&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFGB8FFMZDKSBFZVHMK3&fm=organic&iid=922b7c5f-560a-446b-82f3-e664955956cc.MOBFGB8FFMZDKSBF.SEARCH&qH=a5594894156db043
"Asus Zenfone Max Pro M1 (Grey, 32 GB)","Asus Zenfone Max Pro M1 (Grey, 32 GB)4.32,02,485 Ratings & 31,755 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3,"2,02,485 Ratings ","10,999","7,999",https://www.flipkart.com/asus-zenfone-max-pro-m1-grey-32-gb/p/itmf4hg4z55waayn?pid=MOBF3A8UMME3H2BZ&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF3A8UMME3H2BZ5NQLBC&fm=organic&iid=8a0c8543-28c5-4db8-8a61-14354f92fb25.MOBF3A8UMME3H2BZ.SEARCH&qH=a5594894156db043
"Moto E5 Plus (Fine Gold, 32 GB)","Moto E5 Plus (Fine Gold, 32 GB)4.222,020 Ratings & 2,180 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.24 cm (6 inch) HD+ Display12MP Rear Camera | 5MP Front Camera5000 mAh BatteryQualcomm Snapdragon 430 Processor1 Year Manufacturer Warranty for device and 6 months Manufacturer Warranty for In-Box Accessories including Batteries from the date of purchase.",3 GB RAM | 32 GB ROM | Expandable Upto 128 GB15.24 cm (6 inch) HD+ Display12MP Rear Camera | 5MP Front Camera5000 mAh BatteryQualcomm Snapdragon 430 Processor1 Year Manufacturer Warranty for device and 6 months Manufacturer Warranty for In-Box Accessories including Batteries from the date of purchase.,4.2,"22,020 Ratings ","11,999","7,999",https://www.flipkart.com/moto-e5-plus-fine-gold-32-gb/p/itmf72ug9znghsz3?pid=MOBF7YTCXNAGRGYH&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7YTCXNAGRGYHKFKZUK&fm=organic&iid=b366a0b8-2638-4d97-84c2-2e1148df77bc.MOBF7YTCXNAGRGYH.SEARCH&qH=a5594894156db043
"Realme 2 Pro (Black Sea, 64 GB)","Realme 2 Pro (Black Sea, 64 GB)4.579,679 Ratings & 9,121 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display16MP + 2MP | 16MP Front Camera3500 mAh Li-ion BatteryQualcomm Snapdragon 660 Octa Core 1.95GHz AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) FHD+ Display16MP + 2MP | 16MP Front Camera3500 mAh Li-ion BatteryQualcomm Snapdragon 660 Octa Core 1.95GHz AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"79,679 Ratings ","15,990","12,990",https://www.flipkart.com/realme-2-pro-black-sea-64-gb/p/itmf944x6fh8uzjy?pid=MOBF944XV5ZFXBJU&srno=s_2_32&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF944XV5ZFXBJUENFOL2&fm=organic&iid=f4f6e97d-c408-46c0-a0c0-94539c3fe796.MOBF944XV5ZFXBJU.SEARCH&qH=a5594894156db043
"Honor 9N (Sapphire Blue, 128 GB)","Honor 9N (Sapphire Blue, 128 GB)4.31,65,157 Ratings & 16,759 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core ProcessorFull View Display with Notch12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4 GB RAM | 128 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inches) Display13MP + 2MP | 16MP Front Camera3000 mAh BatteryKirin 659 Octa Core ProcessorFull View Display with Notch12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,"1,65,157 Ratings ","19,999","10,999",https://www.flipkart.com/honor-9n-sapphire-blue-128-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARCJHKAJDG&srno=s_2_33&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF6NARCJHKAJDG4YXS7T&fm=organic&iid=84c0630c-8ab0-4623-8a45-ecaf959ffbe0.MOBF6NARCJHKAJDG.SEARCH&qH=a5594894156db043
"Vivo V15 (Frozen Black, 64 GB)","Vivo V15 (Frozen Black, 64 GB)4.45,819 Ratings & 552 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display12MP (24 Million Photosensitive Units) + 8MP + 5MP 5MP + 8MP | 32MP Front Camera4000 mAh Li-ion BatteryMTK Helio P70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display12MP (24 Million Photosensitive Units) + 8MP + 5MP 5MP + 8MP | 32MP Front Camera4000 mAh Li-ion BatteryMTK Helio P70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"5,819 Ratings ","26,990","19,990",https://www.flipkart.com/vivo-v15-frozen-black-64-gb/p/itmfekxyuafhdjh4?pid=MOBFEKXYTGYFG5S9&srno=s_2_34&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFEKXYTGYFG5S9VOCICW&fm=organic&iid=c5731b7f-24d1-4267-af2e-43d92de35f52.MOBFEKXYTGYFG5S9.SEARCH&qH=a5594894156db043
"Vivo V15 (Aqua Blue, 64 GB)","Vivo V15 (Aqua Blue, 64 GB)4.45,819 Ratings & 552 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display12MP (24 Million Photosensitive Units) + 8MP + 5MP 5MP + 8MP | 32MP Front Camera4000 mAh Li-ion BatteryMTK Helio P70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display12MP (24 Million Photosensitive Units) + 8MP + 5MP 5MP + 8MP | 32MP Front Camera4000 mAh Li-ion BatteryMTK Helio P70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"5,819 Ratings ","26,990","19,990",https://www.flipkart.com/vivo-v15-aqua-blue-64-gb/p/itmfekxyuafhdjh4?pid=MOBFFH45GVCDABHJ&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFFH45GVCDABHJALN7F0&fm=organic&iid=58221dab-61a9-4fa6-b05f-e0dfc34c5ace.MOBFFH45GVCDABHJ.SEARCH&qH=a5594894156db043
"POCO F1 by Xiaomi (Steel Blue, 128 GB)","POCO F1 by Xiaomi (Steel Blue, 128 GB)4.61,86,209 Ratings & 24,977 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6,"1,86,209 Ratings ","24,999","20,999",https://www.flipkart.com/poco-f1-xiaomi-steel-blue-128-gb/p/itmf8hu3fb9bjqz4?pid=MOBF85V7KKANFFZX&srno=s_2_36&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF85V7KKANFFZX6ODPBZ&fm=organic&iid=f7416ad9-d0cf-4dd3-a048-72abebb600a7.MOBF85V7KKANFFZX.SEARCH&qH=a5594894156db043
"Redmi Y2 (Blue, 32 GB)","Redmi Y2 (Blue, 32 GB)4.579,504 Ratings & 5,488 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"79,504 Ratings ","10,499","7,999",https://www.flipkart.com/redmi-y2-blue-32-gb/p/itmfdkcmasxx2afv?pid=MOBF9VE4D7F7KYYH&srno=s_2_37&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9VE4D7F7KYYH06IGN4&fm=organic&iid=24739617-a097-4251-8155-1ee1ba1035a0.MOBF9VE4D7F7KYYH.SEARCH&qH=a5594894156db043
"OPPO F11 (Fluorite Purple, 128 GB)","OPPO F11 (Fluorite Purple, 128 GB)4.52,146 Ratings & 307 Reviews4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Display48MP + 5MP | 16MP Front Camera4020 mAh BatteryMTK MT6771V (P70) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"2,146 Ratings ","21,990","17,990",https://www.flipkart.com/oppo-f11-fluorite-purple-128-gb/p/itmfgb8ft4kfgfe6?pid=MOBFGB8FQFERQP6D&srno=s_2_38&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFGB8FQFERQP6DWPX4SP&fm=organic&iid=c7b20f95-80e7-4f98-84e7-be1cdc6714bf.MOBFGB8FQFERQP6D.SEARCH&qH=a5594894156db043
"Redmi Y2 (Gold, 32 GB)","Redmi Y2 (Gold, 32 GB)4.579,504 Ratings & 5,488 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"79,504 Ratings ","10,499","7,999",https://www.flipkart.com/redmi-y2-gold-32-gb/p/itmfdkcmfrg8ysmz?pid=MOBF7WPMVZHB5WKY&srno=s_2_39&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7WPMVZHB5WKY5IHVZU&fm=organic&iid=914486fa-d0ae-46a7-a923-338a1ccaa42d.MOBF7WPMVZHB5WKY.SEARCH&qH=a5594894156db043
"Redmi Y2 (Gold, 64 GB)","Redmi Y2 (Gold, 64 GB)4.412,660 Ratings & 945 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display12MP + 5MP | 16MP Front Camera3080 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"12,660 Ratings ","13,499","9,999",https://www.flipkart.com/redmi-y2-gold-64-gb/p/itmfdkcmzchdrf3m?pid=MOBF7Y2DKUBEDUWH&srno=s_2_40&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7Y2DKUBEDUWH4AIJ0W&fm=organic&iid=3735727d-4f7f-4411-ad5a-d0437f2c0e46.MOBF7Y2DKUBEDUWH.SEARCH&qH=a5594894156db043
"Redmi Note 6 Pro (Blue, 64 GB)","Redmi Note 6 Pro (Blue, 64 GB)4.595,705 Ratings & 8,878 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"95,705 Ratings ","17,999","13,999",https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmfb2fbkhc5q9y3?pid=MOBFAJB4AVPG87YK&srno=s_2_41&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFAJB4AVPG87YKVE46PQ&fm=organic&iid=69dcd9cd-9358-4822-b4f2-2c35030341d5.MOBFAJB4AVPG87YK.SEARCH&qH=a5594894156db043
"Honor 9 Lite (Glacier Grey, 64 GB)","Honor 9 Lite (Glacier Grey, 64 GB)4.378,062 Ratings & 11,549 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) FHD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.35 cm (5.65 inch) FHD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera3000 mAh BatteryKirin 659 Processor12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,"78,062 Ratings ","16,999","8,999",https://www.flipkart.com/honor-9-lite-glacier-grey-64-gb/p/itmff5zgdeckztpk?pid=MOBFF5ZGFJB78ZDB&srno=s_2_42&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFF5ZGFJB78ZDBDG0SNP&fm=organic&iid=a5e7dca0-bd2f-471c-83e0-881bb166b79d.MOBFF5ZGFJB78ZDB.SEARCH&qH=a5594894156db043
"Vivo Y15 (Aqua Blue, 64 GB)","Vivo Y15 (Aqua Blue, 64 GB)4.4376 Ratings & 30 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4.4,376 Ratings ,"15,990","13,990",https://www.flipkart.com/vivo-y15-aqua-blue-64-gb/p/itmfgqqyy9uhzspj?pid=MOBFGQQYZMGHMQZH&srno=s_2_43&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFGQQYZMGHMQZHES4HHJ&fm=organic&iid=7c81ab31-9427-402a-8835-c780295c5550.MOBFGQQYZMGHMQZH.SEARCH&qH=a5594894156db043
"OPPO F11 Pro (Thunder Black, 128 GB)","OPPO F11 Pro (Thunder Black, 128 GB)4.510,283 Ratings & 1,084 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) FHD+ Display48MP + 5MP | 16MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P70 Octa Core 2.1 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) FHD+ Display48MP + 5MP | 16MP Front Camera4000 mAh Li-polymer BatteryMediaTek Helio P70 Octa Core 2.1 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"10,283 Ratings ","29,990","23,990",https://www.flipkart.com/oppo-f11-pro-thunder-black-128-gb/p/itmfe6k2gurv2a3p?pid=MOBFG9WZ3D5KMAUX&srno=s_2_44&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFG9WZ3D5KMAUX5XFFCC&fm=organic&iid=c2278c3a-7e95-416a-917c-c0c8831fbe0b.MOBFG9WZ3D5KMAUX.SEARCH&qH=a5594894156db043
